120	2014	211	1155	39.3	12.992	2.1149	422.98	397.98	37.255	46.115	36.256	-64.925	-99999
120	2014	211	1155	40.3	12.957	2.1105	422.09	397.09	37.255	46.115	36.256	-64.624	-99999
120	2014	211	1155	41.3	12.957	2.1142	422.84	397.84	37.255	46.091	36.256	-64.252	-99999
120	2014	211	1155	42.3	12.957	2.1128	422.57	397.57	37.255	46.115	36.256	-64.041	-99999
120	2014	211	1155	43.3	12.957	2.1118	422.36	397.36	37.255	46.115	36.256	-65.006	-99999
120	2014	211	1155	44.3	12.957	2.1111	422.23	397.23	37.255	46.138	36.256	-63.78	-99999
120	2014	211	1155	45.3	12.957	2.1128	422.57	397.57	37.255	46.115	36.256	-63.7	-99999
120	2014	211	1155	46.3	12.94	2.1159	423.18	398.18	37.255	46.184	36.256	-64.382	-99999
120	2014	211	1155	47.3	13	2.1135	422.7	397.7	37.255	46.184	36.256	-65.247	-99999
120	2014	211	1155	48.3	13	2.1176	423.52	398.52	37.255	46.184	36.256	-63.119	-99999
120	2014	211	1155	49.3	13	2.1122	422.43	397.43	37.239	46.115	36.256	-63.881	-99999
120	2014	211	1155	50.3	12.997	2.1142	422.84	397.84	37.239	46.068	36.256	-64.142	-99999
120	2014	211	1155	51.3	12.994	2.1152	423.04	398.04	37.239	46.115	36.256	-64.483	-99999
120	2014	211	1155	52.3	12.994	2.1173	423.45	398.45	37.239	46.207	36.256	-63.981	-99999
120	2014	211	1155	53.3	12.989	2.121	424.2	399.2	37.239	46.091	36.256	-64.403	-99999
120	2014	211	1155	54.3	12.954	2.1214	424.27	399.27	37.239	46.138	36.256	-64.523	-99999
120	2014	211	1155	55.3	12.954	2.1173	423.45	398.45	37.239	46.115	36.256	-51.358	-99999
120	2014	211	1155	56.3	12.957	2.1203	424.07	399.07	37.239	46.138	36.256	-63.74	-99999
120	2014	211	1155	57.3	12.957	2.1159	423.18	398.18	37.239	46.161	36.256	-63.991	-99999
120	2014	211	1155	58.3	12.957	2.1217	424.34	399.34	37.239	46.091	36.256	-62.639	-99999
120	2014	211	1155	59.3	12.954	2.1159	423.18	398.18	37.239	46.091	36.256	-63.76	-99999
120	2014	211	1156	0.3	12.932	2.1234	424.68	399.68	37.223	46.115	36.256	-62.339	-99999
120	2014	211	1156	1.3	12.997	2.1217	424.34	399.34	37.259	46.091	36.276	-63.475	-99999
120	2014	211	1156	2.3	13	2.121	424.2	399.2	37.243	46.161	36.276	-63.655	-99999
120	2014	211	1156	3.3	13	2.1214	424.27	399.27	37.243	46.068	36.276	-63.435	-99999
120	2014	211	1156	4.3	12.997	2.1196	423.93	398.93	37.243	46.23	36.276	-63.575	-99999
120	2014	211	1156	5.3	12.997	2.1227	424.54	399.54	37.243	46.091	36.276	-63.736	-99999
120	2014	211	1156	6.3	12.994	2.1203	424.07	399.07	37.243	46.161	36.276	-63.235	-99999
120	2014	211	1156	7.3	12.957	2.1214	424.27	399.27	37.243	46.068	36.276	-62.494	-99999
120	2014	211	1156	8.3	12.957	2.1227	424.54	399.54	37.243	46.184	36.276	-63.415	-99999
120	2014	211	1156	9.3	12.957	2.1203	424.07	399.07	37.243	46.184	36.276	-63.415	-99999
120	2014	211	1156	10.3	12.957	2.1203	424.07	399.07	37.243	46.091	36.276	-62.774	-99999
120	2014	211	1156	11.3	12.957	2.1214	424.27	399.27	37.227	46.138	36.276	-64.036	-99999
120	2014	211	1156	12.3	12.957	2.1234	424.68	399.68	37.243	46.138	36.276	-62.974	-99999
120	2014	211	1156	13.3	12.954	2.1173	423.45	398.45	37.227	46.068	36.276	-63.475	-99999
120	2014	211	1156	14.3	13.002	2.1173	423.45	398.45	37.227	46.091	36.276	-63.195	-99999
120	2014	211	1156	15.3	13.002	2.1224	424.47	399.47	37.227	46.138	36.276	-63.275	-99999
120	2014	211	1156	16.3	13.002	2.121	424.2	399.2	37.227	46.184	36.276	-63.014	-99999
120	2014	211	1156	17.3	13	2.1176	423.52	398.52	37.243	46.161	36.276	-62.514	-99999
120	2014	211	1156	18.3	13	2.1214	424.27	399.27	37.227	46.161	36.276	-63.195	-99999
120	2014	211	1156	19.3	13	2.1214	424.27	399.27	37.247	46.068	36.296	-63.31	-99999
120	2014	211	1156	20.3	12.994	2.1196	423.93	398.93	37.23	46.091	36.296	-62.99	-99999
120	2014	211	1156	21.3	12.959	2.121	424.2	399.2	37.247	46.161	36.296	-63.21	-99999
120	2014	211	1156	22.3	12.957	2.1241	424.81	399.81	37.23	46.23	36.296	-62.97	-99999
120	2014	211	1156	23.3	12.959	2.1203	424.07	399.07	37.247	46.091	36.296	-62.45	-99999
120	2014	211	1156	24.3	12.959	2.1214	424.27	399.27	37.23	46.091	36.296	-61.751	-99999
120	2014	211	1156	25.3	12.959	2.1159	423.18	398.18	37.23	46.115	36.296	-63.35	-99999
120	2014	211	1156	26.3	12.959	2.121	424.2	399.2	37.23	46.138	36.296	-61.452	-99999
120	2014	211	1156	27.3	12.954	2.1244	424.88	399.88	37.23	46.138	36.296	-62.79	-99999
120	2014	211	1156	28.3	13.005	2.1166	423.32	398.32	37.23	46.138	36.296	-62.75	-99999
120	2014	211	1156	29.3	13.005	2.1145	422.91	397.91	37.23	46.207	36.296	-61.931	-99999
120	2014	211	1156	30.3	13.002	2.1135	422.7	397.7	37.23	46.138	36.296	-62.19	-99999
120	2014	211	1156	31.3	13.002	2.1176	423.52	398.52	37.23	46.184	36.296	-61.472	-99999
120	2014	211	1156	32.3	13.002	2.1176	423.52	398.52	37.23	46.101	36.296	-63.11	-99999
120	2014	211	1156	33.3	13	2.119	423.79	398.79	37.23	46.091	36.296	-62.81	-99999
120	2014	211	1156	34.3	12.997	2.1173	423.45	398.45	37.23	46.161	36.296	-63.571	-99999
120	2014	211	1156	35.3	12.959	2.1237	424.75	399.75	37.23	46.115	36.296	-62.87	-99999
120	2014	211	1156	36.3	12.959	2.1166	423.32	398.32	37.23	46.184	36.296	-61.592	-99999
120	2014	211	1156	37.3	12.959	2.1156	423.11	398.11	37.25	46.115	36.316	-63.025	-99999
120	2014	211	1156	38.3	12.962	2.1203	424.07	399.07	37.25	46.115	36.316	-61.388	-99999
120	2014	211	1156	39.3	12.962	2.1203	424.07	399.07	37.234	46.115	36.316	-63.345	-99999
120	2014	211	1156	40.3	12.962	2.1142	422.84	397.84	37.234	46.148	36.316	-62.245	-99999
120	2014	211	1156	41.3	12.951	2.1166	423.32	398.32	37.234	46.091	36.316	-62.066	-99999
120	2014	211	1156	42.3	13.008	2.1159	423.18	398.18	37.234	46.161	36.316	-62.505	-99999
120	2014	211	1156	43.3	13.005	2.119	423.79	398.79	37.234	46.138	36.316	-61.707	-99999
120	2014	211	1156	44.3	13.005	2.119	423.79	398.79	37.218	46.091	36.316	-63.606	-99999
120	2014	211	1156	45.3	13.005	2.1214	424.27	399.27	37.218	46.138	36.316	-61.029	-99999
120	2014	211	1156	46.3	13.003	2.122	424.41	399.41	37.218	46.115	36.316	-63.566	-99999
120	2014	211	1156	47.3	13	2.1142	422.84	397.84	37.218	46.115	36.316	-63.265	-99999
120	2014	211	1156	48.3	12.997	2.1074	421.48	396.48	37.218	46.138	36.316	-64.911	-99999
120	2014	211	1156	49.3	12.962	2.1135	422.7	397.7	37.218	46.068	36.316	-72.929	-99999
120	2014	211	1156	50.3	12.962	2.1183	423.66	398.66	37.218	46.091	36.316	-79.71	-99999
120	2014	211	1156	51.3	12.962	2.1159	423.18	398.18	37.238	46.115	36.337	-99999	-99999
120	2014	211	1156	52.3	12.965	2.1196	423.93	398.93	37.238	46.115	36.337	-76.401	-99999
120	2014	211	1156	53.3	12.965	2.1173	423.45	398.45	37.238	46.184	36.337	-65.571	-99999
120	2014	211	1156	54.3	12.962	2.1156	423.11	398.11	37.238	46.115	36.337	-70.667	-99999
120	2014	211	1156	55.3	12.946	2.1176	423.52	398.52	37.238	46.138	36.337	-72.163	-99999
120	2014	211	1156	56.3	13.01	2.1166	423.32	398.32	37.238	46.068	36.337	-71.527	-99999
120	2014	211	1156	57.3	13.008	2.1098	421.96	396.96	37.222	46.138	36.337	-72.143	-99999
120	2014	211	1156	58.3	13.008	2.1115	422.3	397.3	37.238	46.138	36.337	-71.958	-99999
120	2014	211	1156	59.3	13.005	2.1169	423.39	398.39	37.238	46.124	36.337	-71.979	-99999
120	2014	211	1157	0.3	13.005	2.1173	423.45	398.45	37.222	46.091	36.337	-74.679	-99999
120	2014	211	1157	1.3	13.002	2.119	423.79	398.79	37.222	46.138	36.337	-73.007	-99999
120	2014	211	1157	2.3	12.997	2.1111	422.23	397.23	37.205	46.091	36.337	-74.1	-99999
120	2014	211	1157	3.3	12.962	2.1111	422.23	397.23	37.222	46.091	36.337	-74.72	-99999
120	2014	211	1157	4.3	12.962	2.1156	423.11	398.11	37.222	46.184	36.337	-75.176	-99999
120	2014	211	1157	5.3	12.965	2.119	423.79	398.79	37.222	46.068	36.337	-73.336	-99999
120	2014	211	1157	6.3	12.965	2.1149	422.98	397.98	37.225	46.184	36.357	-69.804	-99999
120	2014	211	1157	7.3	12.965	2.1084	421.68	396.68	37.205	46.161	36.337	-69.911	-99999
120	2014	211	1157	8.3	12.962	2.1128	422.57	397.57	37.225	46.138	36.357	-69.661	-99999
120	2014	211	1157	9.3	13.01	2.1135	422.7	397.7	37.225	46.115	36.357	-71.174	-99999
120	2014	211	1157	10.3	13.01	2.1125	422.5	397.5	37.225	46.161	36.357	-71.891	-99999
120	2014	211	1157	11.3	13.01	2.1105	422.09	397.09	37.225	46.138	36.357	-72.508	-99999
120	2014	211	1157	12.3	13.008	2.1149	422.98	397.98	37.225	46.138	36.357	-73.002	-99999
120	2014	211	1157	13.3	13.008	2.1105	422.09	397.09	37.225	46.115	36.357	-71.379	-99999
120	2014	211	1157	14.3	13.005	2.1105	422.09	397.09	37.225	46.161	36.357	-72.076	-99999
120	2014	211	1157	15.3	13.002	2.1142	422.84	397.84	37.225	46.115	36.357	-75.005	-99999
120	2014	211	1157	16.3	12.965	2.1115	422.3	397.3	37.225	46.115	36.357	-72.302	-99999
120	2014	211	1157	17.3	12.965	2.1128	422.57	397.57	37.225	46.091	36.357	-75.897	-99999
120	2014	211	1157	18.3	12.965	2.1166	423.32	398.32	37.225	46.184	36.357	-75.773	-99999
120	2014	211	1157	19.3	12.965	2.1088	421.75	396.75	37.229	46.091	36.377	-75.664	-99999
120	2014	211	1157	20.3	12.967	2.1105	422.09	397.09	37.229	46.184	36.377	-77.496	-99999
120	2014	211	1157	21.3	12.967	2.1122	422.43	397.43	37.229	46.091	36.377	-77.6	-99999
120	2014	211	1157	22.3	12.962	2.1142	422.84	397.84	37.229	46.115	36.377	-77.37	-99999
120	2014	211	1157	23.3	13.01	2.1135	422.7	397.7	37.229	46.091	36.377	-79.128	-99999
120	2014	211	1157	24.3	13.01	2.1128	422.57	397.57	37.229	46.068	36.377	-73.038	-99999
120	2014	211	1157	25.3	13.01	2.1159	423.18	398.18	37.213	46.091	36.377	-73.945	-99999
120	2014	211	1157	26.3	13.008	2.1135	422.7	397.7	37.213	46.115	36.377	-72.873	-99999
120	2014	211	1157	27.3	13.008	2.1166	423.32	398.32	37.229	46.184	36.377	-72.38	-99999
120	2014	211	1157	28.3	13.005	2.1122	422.43	397.43	37.213	46.115	36.377	-71.23	-99999
120	2014	211	1157	29.3	13.002	2.1122	422.43	397.43	37.213	46.115	36.377	-68.293	-99999
120	2014	211	1157	30.3	12.965	2.1145	422.91	397.91	37.213	46.115	36.377	-71.128	-99999
